size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
8,45,0,0,0,1,0,1,0,0,0.26982519030570984
8,45,0,0,0,1,0,1,0,0,0.8752883076667786
8,3,0,0,0,1,0,0,1,0,0.1866273134946823
8,1,0,0,0,1,0,0,1,0,0.004770737607032061
8,8,0,0,0,1,0,0,0,1,0.07831986248493195
8,20,0,0,0,1,0,0,1,0,0.4230510890483856
30,15,0,0,1,0,0,0,1,0,0.13136686384677887
30,4,0,0,1,0,0,0,1,0,0.1184423416852951
30,5,0,0,1,0,0,0,1,0,0.0028721170965582132
30,5,0,0,1,0,0,0,1,0,0.12321548163890839
30,3,0,0,1,0,1,0,0,0,0.03706346079707146
30,40,0,0,1,0,0,0,1,0,0.005667330697178841
30,3,0,0,1,0,0,1,0,0,0.35091981291770935
30,3,0,0,1,0,0,1,0,0,0.0030719712376594543
30,41,0,0,1,0,0,1,0,0,0.011679047718644142
30,41,0,0,1,0,0,1,0,0,0.42041489481925964
30,15,0,0,1,0,0,0,1,0,0.03209337219595909
30,45,0,0,1,0,0,1,0,0,0.004820627626031637
30,3,0,0,1,0,0,0,1,0,0.127875417470932
30,3,0,0,1,0,0,0,1,0,0.012927201576530933
30,1,0,0,1,0,0,0,1,0,0.01623380556702614
30,20,0,0,1,0,0,0,1,0,0.006438282784074545
6,3,0,0,1,0,0,0,1,0,0.30423980951309204
6,7,0,0,1,0,0,0,1,0,0.21681919693946838
6,10,0,0,1,0,0,0,1,0,0.32300275564193726
6,4,0,0,1,0,1,0,0,0,0.18328174948692322
6,6,0,0,1,0,0,0,1,0,0.0851145088672638
6,8,0,0,1,0,0,0,0,1,0.3509451150894165
6,20,0,0,1,0,0,0,1,0,0.000591510150115937
50,3,0,0,1,0,0,0,1,0,0.010212374851107597
50,7,0,0,1,0,0,0,1,0,0.12314539402723312
50,10,0,0,1,0,0,0,1,0,0.22068721055984497
50,6,0,0,1,0,0,0,1,0,0.6756507754325867
50,8,0,0,1,0,0,0,0,1,0.0368625670671463
50,20,0,0,1,0,0,0,1,0,0.07147085666656494
15,3,0,0,1,0,0,0,1,0,0.024656139314174652
15,7,0,0,1,0,0,0,1,0,0.07481219619512558
15,6,0,0,1,0,0,0,1,0,0.12216253578662872
15,20,0,0,1,0,0,0,1,0,0.001755707198753953
4,3,1,0,0,0,0,0,1,0,0.013620566576719284
4,10,1,0,0,0,0,0,1,0,0.020301317796111107
4,6,1,0,0,0,0,0,1,0,0.010368059389293194
4,8,1,0,0,0,0,0,0,1,0.0009774016216397285
4,20,1,0,0,0,0,0,1,0,0.015598644502460957
40,3,0,0,1,0,0,0,1,0,0.10083844512701035
40,10,0,0,1,0,0,0,1,0,0.12967349588871002
40,4,0,0,1,0,1,0,0,0,0.19270843267440796
40,6,0,0,1,0,0,0,1,0,0.011456018313765526
40,8,0,0,1,0,0,0,0,1,0.18114511668682098
40,20,0,0,1,0,0,0,1,0,0.6027920842170715
8,3,0,0,1,0,0,0,1,0,0.39519190788269043
8,7,0,0,1,0,0,0,1,0,0.006133215501904488
8,10,0,0,1,0,0,0,1,0,0.009627703577280045
8,4,0,0,1,0,1,0,0,0,0.004083957988768816
8,6,0,0,1,0,0,0,1,0,0.06728529930114746
8,8,0,0,1,0,0,0,0,1,0.18955419957637787
8,20,0,0,1,0,0,0,1,0,0.6500672698020935
1,3,0,0,1,0,0,0,1,0,0.006207904778420925
1,10,0,0,1,0,0,0,1,0,0.008744603022933006
1,4,0,0,1,0,1,0,0,0,0.033698104321956635
1,6,0,0,1,0,0,0,1,0,0.9520074725151062
1,8,0,0,1,0,0,0,0,1,0.03704444691538811
8,3,0,0,0,1,0,0,1,0,0.39305856823921204
8,7,0,0,0,1,0,0,1,0,0.23303547501564026
8,8,0,0,0,1,0,0,0,1,0.10152687877416611
8,20,0,0,0,1,0,0,1,0,0.00995905976742506
36,7,0,1,0,0,0,0,1,0,0.7567910552024841
36,10,0,1,0,0,0,0,1,0,0.17402750253677368
36,4,0,1,0,0,1,0,0,0,0.04574980214238167
36,6,0,1,0,0,0,0,1,0,0.3974872827529907
36,8,0,1,0,0,0,0,0,1,0.05231267213821411
15,8,0,0,1,0,0,0,1,0,0.01368007529526949
15,40,0,0,1,0,0,0,1,0,0.9345216155052185
10,8,0,0,1,0,0,0,1,0,0.016354359686374664
10,150,0,0,1,0,0,0,1,0,0.005129639059305191
10,40,0,0,1,0,0,0,1,0,0.051961347460746765
8,8,0,0,0,1,0,0,1,0,0.0011199553264304996
8,300,0,0,0,1,0,0,1,0,0.00870230607688427
60,8,0,0,1,0,0,0,1,0,0.018230322748422623
60,300,0,0,1,0,0,0,1,0,0.9173263311386108
60,40,0,0,1,0,0,0,1,0,0.0030796988867223263
5,60,0,0,1,0,0,1,0,0,0.19846457242965698
5,4,0,0,1,0,0,1,0,0,0.12051660567522049
5,3,0,0,1,0,1,0,0,0,0.01457133051007986
5,20,0,0,1,0,0,0,1,0,0.01051894761621952
5,5,0,0,1,0,0,0,1,0,0.006982871331274509
5,7,0,0,1,0,0,0,1,0,0.0007809041999280453
5,3,0,0,1,0,0,0,1,0,0.03120778501033783
5,8,0,0,1,0,0,0,0,1,0.15916261076927185
5,3,0,0,1,0,0,0,1,0,0.010575282387435436
5,20,0,0,1,0,0,0,1,0,0.015684232115745544
2,6,1,0,0,0,0,0,1,0,0.008831838145852089
2,60,1,0,0,0,0,1,0,0,0.1438659280538559
2,4,1,0,0,0,0,1,0,0,0.0073151602409780025
2,20,1,0,0,0,0,0,1,0,0.0008778905612416565
2,5,1,0,0,0,0,0,1,0,0.02844919078052044
2,7,1,0,0,0,0,0,1,0,0.0019100831123068929
2,3,1,0,0,0,0,0,1,0,0.10025791078805923
2,8,1,0,0,0,0,0,0,1,0.36742013692855835
2,20,1,0,0,0,0,0,1,0,0.0860358253121376
15,6,0,0,1,0,0,0,1,0,0.0067325010895729065
15,60,0,0,1,0,0,1,0,0,0.8626453876495361
15,4,0,0,1,0,0,1,0,0,0.13524003326892853
15,3,0,0,1,0,1,0,0,0,0.02112611010670662
15,20,0,0,1,0,0,0,1,0,0.07146701216697693
15,5,0,0,1,0,0,0,1,0,0.07922762632369995
15,7,0,0,1,0,0,0,1,0,0.00927391741424799
15,3,0,0,1,0,0,0,1,0,0.0966530591249466
15,8,0,0,1,0,0,0,0,1,0.01639111153781414
15,3,0,0,1,0,0,0,1,0,0.01910717785358429
15,20,0,0,1,0,0,0,1,0,0.010650938376784325
30,6,0,0,1,0,0,0,1,0,0.005616232752799988
30,60,0,0,1,0,0,1,0,0,0.003520210739225149
30,4,0,0,1,0,0,1,0,0,0.026983411982655525
30,3,0,0,1,0,1,0,0,0,0.014882031828165054
30,20,0,0,1,0,0,0,1,0,0.006335445214062929
30,5,0,0,1,0,0,0,1,0,0.016659272834658623
30,5,0,0,1,0,0,0,1,0,0.03937510773539543
30,7,0,0,1,0,0,0,1,0,0.0016990668373182416
30,3,0,0,1,0,0,0,1,0,0.024883590638637543
30,8,0,0,1,0,0,0,0,1,0.35426950454711914
10,4,0,0,1,0,0,1,0,0,0.13531692326068878
10,3,0,0,1,0,1,0,0,0,0.08529330044984818
10,20,0,0,1,0,0,0,1,0,0.01527994405478239
10,5,0,0,1,0,0,0,1,0,0.09419655799865723
10,7,0,0,1,0,0,0,1,0,0.2816483974456787
10,3,0,0,1,0,0,0,1,0,0.03161314129829407
10,8,0,0,1,0,0,0,0,1,0.009443610906600952
10,3,0,0,1,0,0,0,1,0,0.4915503263473511
12,6,0,0,1,0,0,0,1,0,0.11213885247707367
12,60,0,0,1,0,0,1,0,0,0.18743431568145752
12,4,0,0,1,0,0,1,0,0,0.004493616055697203
12,3,0,0,1,0,1,0,0,0,0.0029666682239621878
12,5,0,0,1,0,0,0,1,0,0.0186846312135458
12,5,0,0,1,0,0,0,1,0,0.057374533265829086
12,3,0,0,1,0,0,0,1,0,0.15594245493412018
12,8,0,0,1,0,0,0,0,1,0.47272953391075134
8,6,0,0,0,1,0,0,1,0,0.28253689408302307
8,4,0,0,0,1,0,1,0,0,0.15382227301597595
8,3,0,0,0,1,1,0,0,0,0.006601231638342142
8,20,0,0,0,1,0,0,1,0,0.17038139700889587
8,5,0,0,0,1,0,0,1,0,0.008991201408207417
8,5,0,0,0,1,0,0,1,0,0.40314480662345886
8,3,0,0,0,1,0,0,1,0,0.009066670201718807
8,8,0,0,0,1,0,0,0,1,0.00027024687733501196
8,3,0,0,0,1,0,0,1,0,0.008777590468525887
8,20,0,0,0,1,0,0,1,0,0.011703473515808582
7,650,0,0,1,0,0,0,1,0,0.7167220115661621
7,100,0,0,1,0,0,0,1,0,0.15400399267673492
7,170,0,0,1,0,0,0,1,0,0.09124036878347397
7,4,0,0,1,0,0,0,1,0,0.04625589773058891
7,160,0,0,1,0,0,0,1,0,0.004505676217377186
7,70,0,0,1,0,0,0,1,0,0.0061884308233857155
7,650,0,0,1,0,0,0,1,0,0.015144120901823044
7,100,0,0,1,0,0,0,1,0,0.14607863128185272
7,30,0,0,1,0,0,0,1,0,0.37166547775268555
7,4,0,0,1,0,0,0,1,0,0.0025602777022868395
7,160,0,0,1,0,0,0,1,0,0.0687609612941742
7,70,0,0,1,0,0,0,1,0,0.6521279811859131
550,650,0,0,1,0,0,0,1,0,0.014622127637267113
550,170,0,0,1,0,0,0,1,0,0.00882697757333517
550,4,0,0,1,0,0,0,1,0,0.7389754056930542
550,160,0,0,1,0,0,0,1,0,0.05856393277645111
30,650,0,0,1,0,0,0,1,0,0.01544205006211996
30,100,0,0,1,0,0,0,1,0,0.002940386300906539
30,30,0,0,1,0,0,0,1,0,0.11207409203052521
30,4,0,0,1,0,0,0,1,0,0.3424887955188751
30,160,0,0,1,0,0,0,1,0,0.07942235469818115
30,70,0,0,1,0,0,0,1,0,0.015604104846715927
50,650,0,0,1,0,0,0,1,0,0.1468702107667923
50,100,0,0,1,0,0,0,1,0,0.006065368186682463
50,30,0,0,1,0,0,0,1,0,0.011871760711073875
50,4,0,0,1,0,0,0,1,0,0.0255571361631155
50,160,0,0,1,0,0,0,1,0,0.03827754035592079
50,70,0,0,1,0,0,0,1,0,0.0608481839299202
52,5,0,1,0,0,0,0,1,0,0.01261720061302185
52,60,0,1,0,0,0,0,1,0,0.7152591943740845
52,15,0,1,0,0,0,0,1,0,0.013607081025838852
52,8,0,1,0,0,0,0,1,0,0.3011602759361267
8,5,0,0,1,0,0,0,1,0,0.00768365478143096
8,60,0,0,1,0,0,0,1,0,0.19847790896892548
8,8,0,0,1,0,0,0,0,1,0.5819818377494812
8,15,0,0,1,0,0,0,1,0,0.25520625710487366
8,8,0,0,1,0,0,0,1,0,0.6904188394546509
50,5,0,0,1,0,0,0,1,0,0.0015062583843246102
50,60,0,0,1,0,0,0,1,0,0.033651530742645264
50,8,0,0,1,0,0,0,0,1,0.8822932839393616
50,15,0,0,1,0,0,0,1,0,0.03205648437142372
50,8,0,0,1,0,0,0,1,0,0.02069193311035633
4,5,0,1,0,0,0,0,1,0,0.003240636084228754
4,60,0,1,0,0,0,0,1,0,0.06744487583637238
4,8,0,1,0,0,0,0,0,1,0.010216651484370232
12,5,0,0,1,0,0,0,1,0,0.35612598061561584
12,60,0,0,1,0,0,0,1,0,0.2933819890022278
12,15,0,0,1,0,0,0,1,0,0.04028217867016792
12,8,0,0,1,0,0,0,1,0,0.03511509671807289
8,5,0,0,0,1,0,0,1,0,0.755097508430481
8,8,0,0,0,1,0,0,0,1,0.006189757026731968
8,8,0,0,0,1,0,0,1,0,0.15850980579853058
60,5,0,0,1,0,0,0,1,0,0.01584375463426113
60,8,0,0,1,0,0,0,0,1,0.2048766314983368
60,15,0,0,1,0,0,0,1,0,0.4736166298389435
60,8,0,0,1,0,0,0,1,0,0.34922757744789124
60,8,0,0,1,0,0,0,1,0,0.5014118552207947
60,25,0,0,1,0,0,0,1,0,0.7929895520210266
60,40,0,0,1,0,0,0,1,0,0.009459517896175385
60,2,0,0,1,0,0,1,0,0,0.004199744202196598
60,60,0,0,1,0,0,0,1,0,0.23868609964847565
45,40,0,0,1,0,0,0,1,0,0.03270716592669487
45,15,0,0,1,0,0,0,1,0,0.007189116906374693
45,2,0,0,1,0,0,1,0,0,0.00713701918721199
70,8,0,0,1,0,0,0,1,0,0.006105282809585333
70,25,0,0,1,0,0,0,1,0,0.020825618878006935
70,40,0,0,1,0,0,0,1,0,0.09242025762796402
5,8,0,0,1,0,0,0,1,0,0.2089579701423645
5,40,0,0,1,0,0,0,1,0,0.014426615089178085
5,2,0,0,1,0,0,1,0,0,0.035433728247880936
5,60,0,0,1,0,0,0,1,0,0.12322323769330978
7,3,0,0,1,0,0,0,1,0,0.01542033813893795
7,4,0,0,1,0,1,0,0,0,0.02686690166592598
7,15,0,0,1,0,0,0,1,0,0.013907458633184433
7,8,0,0,1,0,0,0,0,1,0.05848019942641258
3,3,0,0,1,0,0,0,1,0,0.0059116599150002
3,4,0,0,1,0,1,0,0,0,0.13079960644245148
3,12,0,0,1,0,0,0,1,0,0.09056733548641205
30,3,0,0,1,0,0,0,1,0,0.8053122162818909
30,4,0,0,1,0,1,0,0,0,0.7347444295883179
30,15,0,0,1,0,0,0,1,0,0.005278864409774542
30,12,0,0,1,0,0,0,1,0,0.03891175985336304
30,8,0,0,1,0,0,0,0,1,0.02621721290051937
3,3,1,0,0,0,0,0,1,0,0.00615416094660759
3,15,1,0,0,0,0,0,1,0,0.4431844651699066
3,12,1,0,0,0,0,0,1,0,0.009686034172773361
500,4,0,1,0,0,1,0,0,0,0.832569420337677
500,15,0,1,0,0,0,0,1,0,0.01106996275484562
500,12,0,1,0,0,0,0,1,0,0.1997901350259781
8,3,0,0,0,1,0,0,1,0,0.6734785437583923
8,4,0,0,0,1,1,0,0,0,0.014844460412859917
8,15,0,0,0,1,0,0,1,0,0.023194991052150726
8,12,0,0,0,1,0,0,1,0,0.27759823203086853
8,8,0,0,0,1,0,0,0,1,0.12905068695545197
8,3,0,0,0,1,0,0,1,0,0.007632734254002571
8,12,0,0,0,1,0,0,1,0,0.007903319783508778
40,3,0,0,1,0,0,0,1,0,0.017043335363268852
40,4,0,0,1,0,1,0,0,0,0.06259065121412277
40,15,0,0,1,0,0,0,1,0,0.03472963348031044
40,12,0,0,1,0,0,0,1,0,0.009012443944811821
45,4,0,1,0,0,1,0,0,0,0.2793292701244354
45,8,0,1,0,0,0,0,0,1,0.03603128716349602
45,3,0,1,0,0,0,0,1,0,0.014309012331068516
45,4,0,1,0,0,1,0,0,0,0.8856419920921326
45,12,0,1,0,0,0,0,1,0,0.003072682535275817
45,8,0,1,0,0,0,0,0,1,0.2839655876159668
35,3,0,1,0,0,0,0,1,0,0.13698048889636993
35,15,0,1,0,0,0,0,1,0,0.2856791913509369
35,8,0,1,0,0,0,0,0,1,0.09933540970087051
35,3,0,1,0,0,0,0,1,0,0.04588336870074272
35,4,0,1,0,0,1,0,0,0,0.0525747686624527
35,15,0,1,0,0,0,0,1,0,0.14003881812095642
35,12,0,1,0,0,0,0,1,0,0.13164812326431274
20,3,0,0,1,0,0,0,1,0,0.8948802947998047
20,15,0,0,1,0,0,0,1,0,0.21881717443466187
20,8,0,0,1,0,0,0,0,1,0.7289843559265137
4,4,0,0,1,0,1,0,0,0,0.00790383294224739
4,15,0,0,1,0,0,0,1,0,0.18747709691524506
4,8,0,0,1,0,0,0,0,1,0.002958048600703478
30,3,0,1,0,0,0,0,1,0,0.11188824474811554
30,4,0,1,0,0,1,0,0,0,0.004167585633695126
30,15,0,1,0,0,0,0,1,0,0.7766134738922119
30,12,0,1,0,0,0,0,1,0,0.016382290050387383
30,8,0,1,0,0,0,0,0,1,0.0005164108006283641
30,3,0,1,0,0,0,0,1,0,0.0022299764677882195
30,4,0,1,0,0,1,0,0,0,0.12694868445396423
30,15,0,1,0,0,0,0,1,0,0.009814690798521042
30,12,0,1,0,0,0,0,1,0,0.02394041046500206
30,8,0,1,0,0,0,0,0,1,0.026787113398313522
