size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
8,3,0,0,0,1,0,0,1,0,0.43488654494285583
8,1,0,0,0,1,0,0,1,0,0.3929905295372009
8,8,0,0,0,1,0,0,0,1,0.4471924901008606
8,20,0,0,0,1,0,0,1,0,0.4610757529735565
30,15,0,0,1,0,0,0,1,0,0.33682093024253845
30,4,0,0,1,0,0,0,1,0,0.43688562512397766
30,5,0,0,1,0,0,0,1,0,0.39354410767555237
30,5,0,0,1,0,0,0,1,0,0.32773759961128235
30,3,0,0,1,0,1,0,0,0,0.3270873725414276
30,40,0,0,1,0,0,0,1,0,0.47266843914985657
30,3,0,0,1,0,0,1,0,0,0.44722044467926025
30,3,0,0,1,0,0,1,0,0,0.3826196789741516
30,41,0,0,1,0,0,1,0,0,0.43830037117004395
30,41,0,0,1,0,0,1,0,0,0.4508762061595917
30,15,0,0,1,0,0,0,1,0,0.4775252640247345
30,45,0,0,1,0,0,1,0,0,0.38155311346054077
30,3,0,0,1,0,0,0,1,0,0.4629463851451874
30,3,0,0,1,0,0,0,1,0,0.3230747580528259
30,1,0,0,1,0,0,0,1,0,0.3193061053752899
30,20,0,0,1,0,0,0,1,0,0.39250120520591736
6,3,0,0,1,0,0,0,1,0,0.4988114833831787
6,7,0,0,1,0,0,0,1,0,0.49153172969818115
6,10,0,0,1,0,0,0,1,0,0.3813805878162384
6,4,0,0,1,0,1,0,0,0,0.34684818983078003
6,6,0,0,1,0,0,0,1,0,0.3434038758277893
6,8,0,0,1,0,0,0,0,1,0.34682828187942505
6,20,0,0,1,0,0,0,1,0,0.33257561922073364
50,3,0,0,1,0,0,0,1,0,0.4597141146659851
50,7,0,0,1,0,0,0,1,0,0.4267368018627167
50,10,0,0,1,0,0,0,1,0,0.4628216326236725
50,6,0,0,1,0,0,0,1,0,0.45325878262519836
50,8,0,0,1,0,0,0,0,1,0.42038947343826294
50,20,0,0,1,0,0,0,1,0,0.4502783417701721
15,3,0,0,1,0,0,0,1,0,0.31848999857902527
15,7,0,0,1,0,0,0,1,0,0.4375358521938324
15,6,0,0,1,0,0,0,1,0,0.45027080178260803
15,20,0,0,1,0,0,0,1,0,0.3619977533817291
4,3,1,0,0,0,0,0,1,0,0.43852636218070984
4,10,1,0,0,0,0,0,1,0,0.37700000405311584
4,6,1,0,0,0,0,0,1,0,0.39822250604629517
4,8,1,0,0,0,0,0,0,1,0.37559354305267334
4,20,1,0,0,0,0,0,1,0,0.44269460439682007
40,3,0,0,1,0,0,0,1,0,0.44298413395881653
40,10,0,0,1,0,0,0,1,0,0.4560450613498688
40,4,0,0,1,0,1,0,0,0,0.4813874363899231
40,6,0,0,1,0,0,0,1,0,0.35619592666625977
40,8,0,0,1,0,0,0,0,1,0.4749511778354645
40,20,0,0,1,0,0,0,1,0,0.4747476577758789
8,3,0,0,1,0,0,0,1,0,0.4687134325504303
8,7,0,0,1,0,0,0,1,0,0.4118700325489044
8,10,0,0,1,0,0,0,1,0,0.3067842125892639
8,4,0,0,1,0,1,0,0,0,0.415022075176239
8,6,0,0,1,0,0,0,1,0,0.411289244890213
8,8,0,0,1,0,0,0,0,1,0.4741586744785309
8,20,0,0,1,0,0,0,1,0,0.5175051689147949
1,3,0,0,1,0,0,0,1,0,0.40623828768730164
1,10,0,0,1,0,0,0,1,0,0.36257532238960266
1,4,0,0,1,0,1,0,0,0,0.41482606530189514
1,6,0,0,1,0,0,0,1,0,0.5654194951057434
1,8,0,0,1,0,0,0,0,1,0.40957650542259216
8,3,0,0,0,1,0,0,1,0,0.5239378213882446
8,7,0,0,0,1,0,0,1,0,0.48090294003486633
8,8,0,0,0,1,0,0,0,1,0.4626331031322479
8,20,0,0,0,1,0,0,1,0,0.4511905610561371
36,7,0,1,0,0,0,0,1,0,0.4662019610404968
36,10,0,1,0,0,0,0,1,0,0.4315192699432373
36,4,0,1,0,0,1,0,0,0,0.4364531338214874
36,6,0,1,0,0,0,0,1,0,0.3493691384792328
36,8,0,1,0,0,0,0,0,1,0.4223736524581909
15,8,0,0,1,0,0,0,1,0,0.3024425208568573
15,40,0,0,1,0,0,0,1,0,0.5702926516532898
10,8,0,0,1,0,0,0,1,0,0.41268208622932434
10,150,0,0,1,0,0,0,1,0,0.45784062147140503
10,40,0,0,1,0,0,0,1,0,0.3276880979537964
8,8,0,0,0,1,0,0,1,0,0.4086760878562927
8,300,0,0,0,1,0,0,1,0,0.4177340269088745
60,8,0,0,1,0,0,0,1,0,0.45738324522972107
60,300,0,0,1,0,0,0,1,0,0.5546055436134338
60,40,0,0,1,0,0,0,1,0,0.29894813895225525
5,60,0,0,1,0,0,1,0,0,0.45821213722229004
5,4,0,0,1,0,0,1,0,0,0.46449917554855347
5,3,0,0,1,0,1,0,0,0,0.40215617418289185
5,20,0,0,1,0,0,0,1,0,0.4712625741958618
5,5,0,0,1,0,0,0,1,0,0.3722131550312042
5,7,0,0,1,0,0,0,1,0,0.3686215877532959
5,3,0,0,1,0,0,0,1,0,0.33114853501319885
5,8,0,0,1,0,0,0,0,1,0.4798641800880432
5,3,0,0,1,0,0,0,1,0,0.372805118560791
5,20,0,0,1,0,0,0,1,0,0.43780624866485596
2,6,1,0,0,0,0,0,1,0,0.46300381422042847
2,60,1,0,0,0,0,1,0,0,0.4482541084289551
2,4,1,0,0,0,0,1,0,0,0.48510801792144775
2,20,1,0,0,0,0,0,1,0,0.35073643922805786
2,5,1,0,0,0,0,0,1,0,0.430805504322052
2,7,1,0,0,0,0,0,1,0,0.3619230091571808
2,3,1,0,0,0,0,0,1,0,0.46198129653930664
2,8,1,0,0,0,0,0,0,1,0.4736781418323517
2,20,1,0,0,0,0,0,1,0,0.42927882075309753
15,6,0,0,1,0,0,0,1,0,0.4699113965034485
15,60,0,0,1,0,0,1,0,0,0.5430657863616943
15,4,0,0,1,0,0,1,0,0,0.4456271827220917
15,3,0,0,1,0,1,0,0,0,0.40504762530326843
15,20,0,0,1,0,0,0,1,0,0.45627203583717346
15,5,0,0,1,0,0,0,1,0,0.4588461220264435
15,7,0,0,1,0,0,0,1,0,0.3946760892868042
15,3,0,0,1,0,0,0,1,0,0.33138447999954224
15,8,0,0,1,0,0,0,0,1,0.3814866542816162
15,3,0,0,1,0,0,0,1,0,0.3059529662132263
15,20,0,0,1,0,0,0,1,0,0.3580169677734375
30,6,0,0,1,0,0,0,1,0,0.39617136120796204
30,60,0,0,1,0,0,1,0,0,0.3716232478618622
30,4,0,0,1,0,0,1,0,0,0.4078485667705536
30,3,0,0,1,0,1,0,0,0,0.4362849295139313
30,20,0,0,1,0,0,0,1,0,0.39852210879325867
30,5,0,0,1,0,0,0,1,0,0.3027643859386444
30,5,0,0,1,0,0,0,1,0,0.48513951897621155
30,7,0,0,1,0,0,0,1,0,0.29050740599632263
30,3,0,0,1,0,0,0,1,0,0.37553516030311584
30,8,0,0,1,0,0,0,0,1,0.46797633171081543
10,4,0,0,1,0,0,1,0,0,0.4733406603336334
10,3,0,0,1,0,1,0,0,0,0.3269575536251068
10,20,0,0,1,0,0,0,1,0,0.45667582750320435
10,5,0,0,1,0,0,0,1,0,0.43031468987464905
10,7,0,0,1,0,0,0,1,0,0.4675446152687073
10,3,0,0,1,0,0,0,1,0,0.40856462717056274
10,8,0,0,1,0,0,0,0,1,0.4780184328556061
10,3,0,0,1,0,0,0,1,0,0.5311504006385803
12,6,0,0,1,0,0,0,1,0,0.3394596576690674
12,60,0,0,1,0,0,1,0,0,0.4801177680492401
12,4,0,0,1,0,0,1,0,0,0.33452388644218445
12,3,0,0,1,0,1,0,0,0,0.43617650866508484
12,5,0,0,1,0,0,0,1,0,0.4655314087867737
12,5,0,0,1,0,0,0,1,0,0.5377910137176514
12,3,0,0,1,0,0,0,1,0,0.3383314907550812
12,8,0,0,1,0,0,0,0,1,0.5024172067642212
8,6,0,0,0,1,0,0,1,0,0.33692070841789246
8,4,0,0,0,1,0,1,0,0,0.37610000371932983
8,3,0,0,0,1,1,0,0,0,0.4326188862323761
8,20,0,0,0,1,0,0,1,0,0.4796258807182312
8,5,0,0,0,1,0,0,1,0,0.4274463653564453
8,5,0,0,0,1,0,0,1,0,0.3530924618244171
8,3,0,0,0,1,0,0,1,0,0.3962974548339844
8,8,0,0,0,1,0,0,0,1,0.314399391412735
8,3,0,0,0,1,0,0,1,0,0.39096614718437195
8,20,0,0,0,1,0,0,1,0,0.3886750340461731
7,650,0,0,1,0,0,0,1,0,0.48683395981788635
7,100,0,0,1,0,0,0,1,0,0.4520958662033081
7,170,0,0,1,0,0,0,1,0,0.44090795516967773
7,4,0,0,1,0,0,0,1,0,0.4537988603115082
7,160,0,0,1,0,0,0,1,0,0.28668996691703796
7,70,0,0,1,0,0,0,1,0,0.40716221928596497
7,650,0,0,1,0,0,0,1,0,0.3908052146434784
7,100,0,0,1,0,0,0,1,0,0.4415470361709595
7,30,0,0,1,0,0,0,1,0,0.4767780303955078
7,4,0,0,1,0,0,0,1,0,0.38137286901474
7,160,0,0,1,0,0,0,1,0,0.4701451063156128
7,70,0,0,1,0,0,0,1,0,0.521875262260437
550,650,0,0,1,0,0,0,1,0,0.47878938913345337
550,170,0,0,1,0,0,0,1,0,0.34396257996559143
550,4,0,0,1,0,0,0,1,0,0.4689220190048218
550,160,0,0,1,0,0,0,1,0,0.44207608699798584
30,650,0,0,1,0,0,0,1,0,0.4210697114467621
30,100,0,0,1,0,0,0,1,0,0.2784183919429779
30,30,0,0,1,0,0,0,1,0,0.33271297812461853
30,4,0,0,1,0,0,0,1,0,0.4867298901081085
30,160,0,0,1,0,0,0,1,0,0.46456652879714966
30,70,0,0,1,0,0,0,1,0,0.3609172999858856
50,650,0,0,1,0,0,0,1,0,0.45418381690979004
50,100,0,0,1,0,0,0,1,0,0.40412214398384094
50,30,0,0,1,0,0,0,1,0,0.3586411774158478
50,4,0,0,1,0,0,0,1,0,0.40613800287246704
50,160,0,0,1,0,0,0,1,0,0.42767807841300964
50,70,0,0,1,0,0,0,1,0,0.4119453728199005
52,5,0,1,0,0,0,0,1,0,0.3896588087081909
52,60,0,1,0,0,0,0,1,0,0.48548153042793274
52,15,0,1,0,0,0,0,1,0,0.43436169624328613
52,8,0,1,0,0,0,0,1,0,0.4749149680137634
8,5,0,0,1,0,0,0,1,0,0.42466527223587036
8,60,0,0,1,0,0,0,1,0,0.4736960828304291
8,8,0,0,1,0,0,0,0,1,0.48533111810684204
8,15,0,0,1,0,0,0,1,0,0.5006297826766968
8,8,0,0,1,0,0,0,1,0,0.5257447957992554
50,5,0,0,1,0,0,0,1,0,0.35352781414985657
50,60,0,0,1,0,0,0,1,0,0.3038965165615082
50,8,0,0,1,0,0,0,0,1,0.4133845567703247
50,15,0,0,1,0,0,0,1,0,0.29987916350364685
50,8,0,0,1,0,0,0,1,0,0.324240118265152
4,5,0,1,0,0,0,0,1,0,0.3177914023399353
4,60,0,1,0,0,0,0,1,0,0.339264452457428
4,8,0,1,0,0,0,0,0,1,0.3884681165218353
12,5,0,0,1,0,0,0,1,0,0.48223695158958435
12,60,0,0,1,0,0,0,1,0,0.38926491141319275
12,15,0,0,1,0,0,0,1,0,0.423491507768631
12,8,0,0,1,0,0,0,1,0,0.3179306089878082
8,5,0,0,0,1,0,0,1,0,0.490815132856369
8,8,0,0,0,1,0,0,0,1,0.30618852376937866
8,8,0,0,0,1,0,0,1,0,0.4312891364097595
60,5,0,0,1,0,0,0,1,0,0.42934945225715637
60,8,0,0,1,0,0,0,0,1,0.47615182399749756
60,15,0,0,1,0,0,0,1,0,0.44998976588249207
60,8,0,0,1,0,0,0,1,0,0.4779198169708252
60,8,0,0,1,0,0,0,1,0,0.49248385429382324
60,25,0,0,1,0,0,0,1,0,0.5316500663757324
60,40,0,0,1,0,0,0,1,0,0.42004647850990295
60,2,0,0,1,0,0,1,0,0,0.4095748960971832
60,60,0,0,1,0,0,0,1,0,0.46805718541145325
45,40,0,0,1,0,0,0,1,0,0.40973609685897827
45,15,0,0,1,0,0,0,1,0,0.4510348439216614
45,2,0,0,1,0,0,1,0,0,0.38869717717170715
70,8,0,0,1,0,0,0,1,0,0.34321102499961853
70,25,0,0,1,0,0,0,1,0,0.43347129225730896
70,40,0,0,1,0,0,0,1,0,0.4574831426143646
5,8,0,0,1,0,0,0,1,0,0.4766876995563507
5,40,0,0,1,0,0,0,1,0,0.4261395037174225
5,2,0,0,1,0,0,1,0,0,0.39450836181640625
5,60,0,0,1,0,0,0,1,0,0.43781429529190063
7,3,0,0,1,0,0,0,1,0,0.40419596433639526
7,4,0,0,1,0,1,0,0,0,0.4358961880207062
7,15,0,0,1,0,0,0,1,0,0.3207342028617859
7,8,0,0,1,0,0,0,0,1,0.45669910311698914
3,3,0,0,1,0,0,0,1,0,0.35200050473213196
3,4,0,0,1,0,1,0,0,0,0.4590070843696594
3,12,0,0,1,0,0,0,1,0,0.3356764614582062
30,3,0,0,1,0,0,0,1,0,0.5692543387413025
30,4,0,0,1,0,1,0,0,0,0.5087312459945679
30,15,0,0,1,0,0,0,1,0,0.38135144114494324
30,12,0,0,1,0,0,0,1,0,0.41492679715156555
30,8,0,0,1,0,0,0,0,1,0.31153833866119385
3,3,1,0,0,0,0,0,1,0,0.3000774085521698
3,15,1,0,0,0,0,0,1,0,0.460931658744812
3,12,1,0,0,0,0,0,1,0,0.44485270977020264
500,4,0,1,0,0,1,0,0,0,0.5175408720970154
500,15,0,1,0,0,0,0,1,0,0.41310951113700867
500,12,0,1,0,0,0,0,1,0,0.46755221486091614
8,3,0,0,0,1,0,0,1,0,0.5187140107154846
8,4,0,0,0,1,1,0,0,0,0.4804352819919586
8,15,0,0,0,1,0,0,1,0,0.41262131929397583
8,12,0,0,0,1,0,0,1,0,0.4660819470882416
8,8,0,0,0,1,0,0,0,1,0.4503556489944458
8,3,0,0,0,1,0,0,1,0,0.2878153920173645
8,12,0,0,0,1,0,0,1,0,0.372244268655777
40,3,0,0,1,0,0,0,1,0,0.4473699629306793
40,4,0,0,1,0,1,0,0,0,0.3326864242553711
40,15,0,0,1,0,0,0,1,0,0.3214474320411682
40,12,0,0,1,0,0,0,1,0,0.4237739145755768
45,4,0,1,0,0,1,0,0,0,0.49328190088272095
45,8,0,1,0,0,0,0,0,1,0.4316383898258209
45,3,0,1,0,0,0,0,1,0,0.30152571201324463
45,4,0,1,0,0,1,0,0,0,0.5396961569786072
45,12,0,1,0,0,0,0,1,0,0.37916070222854614
45,8,0,1,0,0,0,0,0,1,0.4716261029243469
35,3,0,1,0,0,0,0,1,0,0.45001739263534546
35,15,0,1,0,0,0,0,1,0,0.45402687788009644
35,8,0,1,0,0,0,0,0,1,0.3408524990081787
35,3,0,1,0,0,0,0,1,0,0.3383583724498749
35,4,0,1,0,0,1,0,0,0,0.4404478967189789
35,15,0,1,0,0,0,0,1,0,0.47159990668296814
35,12,0,1,0,0,0,0,1,0,0.4434223175048828
20,3,0,0,1,0,0,0,1,0,0.5400892496109009
20,15,0,0,1,0,0,0,1,0,0.4582051634788513
20,8,0,0,1,0,0,0,0,1,0.4498767554759979
4,4,0,0,1,0,1,0,0,0,0.47292453050613403
4,15,0,0,1,0,0,0,1,0,0.4671020209789276
4,8,0,0,1,0,0,0,0,1,0.36642202734947205
30,3,0,1,0,0,0,0,1,0,0.45323264598846436
30,4,0,1,0,0,1,0,0,0,0.36116424202919006
30,15,0,1,0,0,0,0,1,0,0.5387703776359558
30,12,0,1,0,0,0,0,1,0,0.4372919797897339
30,8,0,1,0,0,0,0,0,1,0.3181106746196747
30,3,0,1,0,0,0,0,1,0,0.36849620938301086
30,4,0,1,0,0,1,0,0,0,0.4547348916530609
30,15,0,1,0,0,0,0,1,0,0.4379061460494995
30,12,0,1,0,0,0,0,1,0,0.32155558466911316
30,8,0,1,0,0,0,0,0,1,0.4696565568447113
